pind,arm,lflank,correct
4679,NW-flex,2,1.0
4679,BWA-no-clip,3,0.6363636363636364
4679,BWA-std,3,0.18181818181818182
4679,NW-flex,3,1.0
4679,BWA-no-clip,4,0.6363636363636364
4679,BWA-std,4,0.09090909090909091
4679,NW-flex,4,1.0
4679,BWA-no-clip,5,0.6363636363636364
4679,BWA-std,5,0.2727272727272727
4679,NW-flex,5,1.0
4679,BWA-no-clip,6,0.6363636363636364
4679,BWA-std,6,0.2727272727272727
4679,NW-flex,6,1.0
4679,BWA-no-clip,7,0.8181818181818182
4679,BWA-std,7,0.2727272727272727
4679,NW-flex,7,1.0
4679,BWA-no-clip,8,0.9090909090909091
4679,BWA-std,8,0.45454545454545453
4679,NW-flex,8,1.0
4679,BWA-no-clip,9,1.0
4679,BWA-std,9,0.45454545454545453
4679,NW-flex,9,1.0
4679,BWA-no-clip,10,1.0
4679,BWA-std,10,0.45454545454545453
4679,NW-flex,10,1.0
4680,BWA-no-clip,1,0.09090909090909091
4680,BWA-std,1,0.09090909090909091
4680,NW-flex,1,1.0
4680,BWA-no-clip,2,0.5454545454545454
4680,BWA-std,2,0.09090909090909091
4680,NW-flex,2,1.0
4680,BWA-no-clip,3,0.5454545454545454
4680,BWA-std,3,0.09090909090909091
4680,NW-flex,3,1.0
4680,BWA-no-clip,4,0.6363636363636364
4680,BWA-std,4,0.09090909090909091
4680,NW-flex,4,1.0
4680,BWA-no-clip,5,0.8181818181818182
4680,BWA-std,5,0.2727272727272727
4680,NW-flex,5,1.0
4680,BWA-no-clip,6,0.8181818181818182
4680,BWA-std,6,0.36363636363636365
4680,NW-flex,6,1.0
4680,BWA-no-clip,7,0.9090909090909091
4680,BWA-std,7,0.2727272727272727
4680,NW-flex,7,1.0
4680,BWA-no-clip,8,1.0
4680,BWA-std,8,0.45454545454545453
4680,NW-flex,8,1.0
4680,BWA-no-clip,9,1.0
4680,BWA-std,9,0.45454545454545453
4680,NW-flex,9,1.0
4680,BWA-no-clip,10,1.0
4680,BWA-std,10,0.45454545454545453
4680,NW-flex,10,1.0
4681,BWA-no-clip,1,0.5454545454545454
4681,BWA-std,1,0.09090909090909091
4681,NW-flex,1,1.0
4681,BWA-no-clip,2,0.6363636363636364
4681,BWA-std,2,0.09090909090909091
4681,NW-flex,2,1.0
4681,BWA-no-clip,3,0.8181818181818182
4681,BWA-std,3,0.18181818181818182
4681,NW-flex,3,1.0
4681,BWA-no-clip,4,0.8181818181818182
4681,BWA-std,4,0.09090909090909091
4681,NW-flex,4,1.0
4681,BWA-no-clip,5,0.9090909090909091
4681,BWA-std,5,0.2727272727272727
4681,NW-flex,5,1.0
4681,BWA-no-clip,6,1.0
4681,BWA-std,6,0.36363636363636365
4681,NW-flex,6,1.0
4681,BWA-no-clip,7,1.0
4681,BWA-std,7,0.2727272727272727
4681,NW-flex,7,1.0
4681,BWA-no-clip,8,1.0
4681,BWA-std,8,0.45454545454545453
4681,NW-flex,8,1.0
4681,BWA-no-clip,9,1.0
4681,BWA-std,9,0.45454545454545453
4681,NW-flex,9,1.0
4681,BWA-no-clip,10,1.0
4681,BWA-std,10,0.45454545454545453
4681,NW-flex,10,1.0
4682,BWA-no-clip,1,0.09090909090909091
4682,BWA-std,1,0.09090909090909091
4682,NW-flex,1,1.0
4682,BWA-no-clip,2,0.5454545454545454
4682,BWA-std,2,0.09090909090909091
4682,NW-flex,2,1.0
4682,BWA-no-clip,3,0.6363636363636364
4682,BWA-std,3,0.18181818181818182
4682,NW-flex,3,1.0
4682,BWA-no-clip,4,0.6363636363636364
4682,BWA-std,4,0.09090909090909091
4682,NW-flex,4,1.0
4682,BWA-no-clip,5,0.8181818181818182
4682,BWA-std,5,0.2727272727272727
4682,NW-flex,5,1.0
4682,BWA-no-clip,6,0.8181818181818182
4682,BWA-std,6,0.36363636363636365
4682,NW-flex,6,1.0
4682,BWA-no-clip,7,0.9090909090909091
4682,BWA-std,7,0.2727272727272727
4682,NW-flex,7,1.0
4682,BWA-no-clip,8,0.9090909090909091
4682,BWA-std,8,0.45454545454545453
4682,NW-flex,8,1.0
4682,BWA-no-clip,9,0.9090909090909091
4682,BWA-std,9,0.45454545454545453
4682,NW-flex,9,1.0
4682,BWA-no-clip,10,0.9090909090909091
4682,BWA-std,10,0.45454545454545453
4682,NW-flex,10,1.0
4683,BWA-no-clip,1,0.18181818181818182
4683,BWA-std,1,0.09090909090909091
4683,NW-flex,1,1.0
4683,BWA-no-clip,2,0.18181818181818182
4683,BWA-std,2,0.09090909090909091
4683,NW-flex,2,1.0
4683,BWA-no-clip,3,0.5454545454545454
4683,BWA-std,3,0.18181818181818182
4683,NW-flex,3,1.0
4683,BWA-no-clip,4,0.6363636363636364
4683,BWA-std,4,0.09090909090909091
4683,NW-flex,4,1.0
4683,BWA-no-clip,5,0.6363636363636364
4683,BWA-std,5,0.2727272727272727
4683,NW-flex,5,1.0
4683,BWA-no-clip,6,0.8181818181818182
4683,BWA-std,6,0.36363636363636365
4683,NW-flex,6,1.0
4683,BWA-no-clip,7,0.8181818181818182
4683,BWA-std,7,0.2727272727272727
4683,NW-flex,7,1.0
4683,BWA-no-clip,8,0.9090909090909091
4683,BWA-std,8,0.45454545454545453
4683,NW-flex,8,1.0
4683,BWA-no-clip,9,1.0
4683,BWA-std,9,0.45454545454545453
4683,NW-flex,9,1.0
4683,BWA-no-clip,10,1.0
4683,BWA-std,10,0.45454545454545453
4683,NW-flex,10,1.0
4684,BWA-no-clip,1,0.18181818181818182
4684,BWA-std,1,0.09090909090909091
4684,NW-flex,1,1.0
4684,BWA-no-clip,2,0.5454545454545454
4684,BWA-std,2,0.09090909090909091
4684,NW-flex,2,1.0
4684,BWA-no-clip,3,0.6363636363636364
4684,BWA-std,3,0.18181818181818182
4684,NW-flex,3,1.0
4684,BWA-no-clip,4,0.6363636363636364
4684,BWA-std,4,0.09090909090909091
4684,NW-flex,4,1.0
4684,BWA-no-clip,5,0.6363636363636364
4684,BWA-std,5,0.2727272727272727
4684,NW-flex,5,1.0
4684,BWA-no-clip,6,0.6363636363636364
4684,BWA-std,6,0.2727272727272727
4684,NW-flex,6,1.0
4684,BWA-no-clip,7,0.7272727272727273
4684,BWA-std,7,0.2727272727272727
4684,NW-flex,7,1.0
4684,BWA-no-clip,8,0.8181818181818182
4684,BWA-std,8,0.45454545454545453
4684,NW-flex,8,1.0
4684,BWA-no-clip,9,0.9090909090909091
4684,BWA-std,9,0.45454545454545453
4684,NW-flex,9,1.0
4684,BWA-no-clip,10,0.9090909090909091
4684,BWA-std,10,0.45454545454545453
4684,NW-flex,10,1.0
4685,BWA-no-clip,1,0.45454545454545453
4685,BWA-std,1,0.09090909090909091
4685,NW-flex,1,1.0
4685,BWA-no-clip,2,0.6363636363636364
4685,BWA-std,2,0.09090909090909091
4685,NW-flex,2,1.0
4685,BWA-no-clip,3,0.6363636363636364
4685,BWA-std,3,0.18181818181818182
4685,NW-flex,3,1.0
4685,BWA-no-clip,4,0.8181818181818182
4685,BWA-std,4,0.09090909090909091
4685,NW-flex,4,1.0
4685,BWA-no-clip,5,0.8181818181818182
4685,BWA-std,5,0.2727272727272727
4685,NW-flex,5,1.0
4685,BWA-no-clip,6,0.9090909090909091
4685,BWA-std,6,0.36363636363636365
4685,NW-flex,6,1.0
4685,BWA-no-clip,7,0.9090909090909091
4685,BWA-std,7,0.2727272727272727
4685,NW-flex,7,1.0
4685,BWA-no-clip,8,0.9090909090909091
4685,BWA-std,8,0.45454545454545453
4685,NW-flex,8,1.0
4685,BWA-no-clip,9,0.9090909090909091
4685,BWA-std,9,0.45454545454545453
4685,NW-flex,9,1.0
4685,BWA-no-clip,10,0.9090909090909091
4685,BWA-std,10,0.45454545454545453
4685,NW-flex,10,1.0
4686,BWA-no-clip,1,0.09090909090909091
4686,BWA-std,1,0.09090909090909091
4686,NW-flex,1,1.0
4686,BWA-no-clip,2,0.5454545454545454
4686,BWA-std,2,0.09090909090909091
4686,NW-flex,2,1.0
4686,BWA-no-clip,3,0.6363636363636364
4686,BWA-std,3,0.18181818181818182
4686,NW-flex,3,1.0
4686,BWA-no-clip,4,0.6363636363636364
4686,BWA-std,4,0.09090909090909091
4686,NW-flex,4,1.0
4686,BWA-no-clip,5,0.7272727272727273
4686,BWA-std,5,0.2727272727272727
4686,NW-flex,5,1.0
4686,BWA-no-clip,6,0.7272727272727273
4686,BWA-std,6,0.36363636363636365
4686,NW-flex,6,1.0
4686,BWA-no-clip,7,0.7272727272727273
4686,BWA-std,7,0.2727272727272727
4686,NW-flex,7,1.0
4686,BWA-no-clip,8,0.8181818181818182
4686,BWA-std,8,0.45454545454545453
4686,NW-flex,8,1.0
4686,BWA-no-clip,9,0.9090909090909091
4686,BWA-std,9,0.45454545454545453
4686,NW-flex,9,1.0
4686,BWA-no-clip,10,1.0
4686,BWA-std,10,0.45454545454545453
4686,NW-flex,10,1.0
4687,BWA-no-clip,1,0.18181818181818182
4687,BWA-std,1,0.09090909090909091
4687,NW-flex,1,1.0
4687,BWA-no-clip,2,0.18181818181818182
4687,BWA-std,2,0.09090909090909091
4687,NW-flex,2,1.0
4687,BWA-no-clip,3,0.18181818181818182
4687,BWA-std,3,0.09090909090909091
4687,NW-flex,3,1.0
4687,BWA-no-clip,4,0.36363636363636365
4687,BWA-std,4,0.09090909090909091
4687,NW-flex,4,1.0
4687,BWA-no-clip,5,0.6363636363636364
4687,BWA-std,5,0.2727272727272727
4687,NW-flex,5,1.0
4687,BWA-no-clip,6,0.7272727272727273
4687,BWA-std,6,0.36363636363636365
4687,NW-flex,6,1.0
4687,BWA-no-clip,7,0.8181818181818182
4687,BWA-std,7,0.2727272727272727
4687,NW-flex,7,1.0
4687,BWA-no-clip,8,0.8181818181818182
4687,BWA-std,8,0.45454545454545453
4687,NW-flex,8,1.0
4687,BWA-no-clip,9,0.8181818181818182
4687,BWA-std,9,0.45454545454545453
4687,NW-flex,9,1.0
4687,BWA-no-clip,10,0.9090909090909091
4687,BWA-std,10,0.45454545454545453
4687,NW-flex,10,1.0
4688,BWA-no-clip,1,0.5454545454545454
4688,BWA-std,1,0.09090909090909091
4688,NW-flex,1,1.0
4688,BWA-no-clip,2,0.6363636363636364
4688,BWA-std,2,0.09090909090909091
4688,NW-flex,2,1.0
4688,BWA-no-clip,3,0.7272727272727273
4688,BWA-std,3,0.18181818181818182
4688,NW-flex,3,1.0
4688,BWA-no-clip,4,0.8181818181818182
4688,BWA-std,4,0.09090909090909091
4688,NW-flex,4,1.0
4688,BWA-no-clip,5,0.9090909090909091
4688,BWA-std,5,0.2727272727272727
4688,NW-flex,5,1.0
4688,BWA-no-clip,6,0.8181818181818182
4688,BWA-std,6,0.36363636363636365
4688,NW-flex,6,1.0
4688,BWA-no-clip,7,1.0
4688,BWA-std,7,0.2727272727272727
4688,NW-flex,7,1.0
4688,BWA-no-clip,8,1.0
4688,BWA-std,8,0.45454545454545453
4688,NW-flex,8,1.0
4688,BWA-no-clip,9,1.0
4688,BWA-std,9,0.45454545454545453
4688,NW-flex,9,1.0
4688,BWA-no-clip,10,1.0
4688,BWA-std,10,0.45454545454545453
4688,NW-flex,10,1.0
4689,BWA-no-clip,1,0.18181818181818182
4689,BWA-std,1,0.09090909090909091
4689,NW-flex,1,1.0
4689,BWA-no-clip,2,0.2727272727272727
4689,BWA-std,2,0.09090909090909091
4689,NW-flex,2,1.0
4689,BWA-no-clip,3,0.6363636363636364
4689,BWA-std,3,0.18181818181818182
4689,NW-flex,3,1.0
4689,BWA-no-clip,4,0.6363636363636364
4689,BWA-std,4,0.09090909090909091
4689,NW-flex,4,1.0
4689,BWA-no-clip,5,0.8181818181818182
4689,BWA-std,5,0.2727272727272727
4689,NW-flex,5,1.0
4689,BWA-no-clip,6,0.8181818181818182
4689,BWA-std,6,0.36363636363636365
4689,NW-flex,6,1.0
4689,BWA-no-clip,7,0.8181818181818182
4689,BWA-std,7,0.2727272727272727
4689,NW-flex,7,1.0
4689,BWA-no-clip,8,0.9090909090909091
4689,BWA-std,8,0.45454545454545453
4689,NW-flex,8,1.0
4689,BWA-no-clip,9,0.9090909090909091
4689,BWA-std,9,0.45454545454545453
4689,NW-flex,9,1.0
4689,BWA-no-clip,10,0.9090909090909091
4689,BWA-std,10,0.45454545454545453
4689,NW-flex,10,1.0
4690,BWA-no-clip,1,0.09090909090909091
4690,BWA-std,1,0.09090909090909091
4690,NW-flex,1,1.0
4690,BWA-no-clip,2,0.45454545454545453
4690,BWA-std,2,0.09090909090909091
4690,NW-flex,2,1.0
4690,BWA-no-clip,3,0.45454545454545453
4690,BWA-std,3,0.09090909090909091
4690,NW-flex,3,1.0
4690,BWA-no-clip,4,0.5454545454545454
4690,BWA-std,4,0.09090909090909091
4690,NW-flex,4,1.0
4690,BWA-no-clip,5,0.8181818181818182
4690,BWA-std,5,0.2727272727272727
4690,NW-flex,5,1.0
4690,BWA-no-clip,6,0.8181818181818182
4690,BWA-std,6,0.36363636363636365
4690,NW-flex,6,1.0
4690,BWA-no-clip,7,0.8181818181818182
4690,BWA-std,7,0.2727272727272727
4690,NW-flex,7,1.0
4690,BWA-no-clip,8,0.9090909090909091
4690,BWA-std,8,0.45454545454545453
4690,NW-flex,8,1.0
4690,BWA-no-clip,9,1.0
4690,BWA-std,9,0.45454545454545453
4690,NW-flex,9,1.0
4690,BWA-no-clip,10,1.0
4690,BWA-std,10,0.45454545454545453
4690,NW-flex,10,1.0
4691,BWA-no-clip,1,0.5454545454545454
4691,BWA-std,1,0.09090909090909091
4691,NW-flex,1,1.0
4691,BWA-no-clip,2,0.6363636363636364
4691,BWA-std,2,0.09090909090909091
4691,NW-flex,2,1.0
4691,BWA-no-clip,3,0.8181818181818182
4691,BWA-std,3,0.18181818181818182
4691,NW-flex,3,1.0
4691,BWA-no-clip,4,0.7272727272727273
4691,BWA-std,4,0.09090909090909091
4691,NW-flex,4,1.0
4691,BWA-no-clip,5,0.7272727272727273
4691,BWA-std,5,0.2727272727272727
4691,NW-flex,5,1.0
4691,BWA-no-clip,6,0.7272727272727273
4691,BWA-std,6,0.36363636363636365
4691,NW-flex,6,1.0
4691,BWA-no-clip,7,0.9090909090909091
4691,BWA-std,7,0.2727272727272727
4691,NW-flex,7,1.0
4691,BWA-no-clip,8,1.0
4691,BWA-std,8,0.45454545454545453
4691,NW-flex,8,1.0
4691,BWA-no-clip,9,1.0
4691,BWA-std,9,0.45454545454545453
4691,NW-flex,9,1.0
4691,BWA-no-clip,10,1.0
4691,BWA-std,10,0.45454545454545453
4691,NW-flex,10,1.0
4692,BWA-no-clip,1,0.5454545454545454
4692,BWA-std,1,0.09090909090909091
4692,NW-flex,1,1.0
4692,BWA-no-clip,2,0.5454545454545454
4692,BWA-std,2,0.09090909090909091
4692,NW-flex,2,1.0
4692,BWA-no-clip,3,0.7272727272727273
4692,BWA-std,3,0.18181818181818182
4692,NW-flex,3,1.0
4692,BWA-no-clip,4,0.7272727272727273
4692,BWA-std,4,0.09090909090909091
4692,NW-flex,4,1.0
4692,BWA-no-clip,5,0.7272727272727273
4692,BWA-std,5,0.2727272727272727
4692,NW-flex,5,1.0
4692,BWA-no-clip,6,0.8181818181818182
4692,BWA-std,6,0.36363636363636365
4692,NW-flex,6,1.0
4692,BWA-no-clip,7,1.0
4692,BWA-std,7,0.2727272727272727
4692,NW-flex,7,1.0
4692,BWA-no-clip,8,1.0
4692,BWA-std,8,0.45454545454545453
4692,NW-flex,8,1.0
4692,BWA-no-clip,9,1.0
4692,BWA-std,9,0.45454545454545453
4692,NW-flex,9,1.0
4692,BWA-no-clip,10,1.0
4692,BWA-std,10,0.45454545454545453
4692,NW-flex,10,1.0
4693,BWA-no-clip,1,0.5454545454545454
4693,BWA-std,1,0.09090909090909091
4693,NW-flex,1,1.0
4693,BWA-no-clip,2,0.6363636363636364
4693,BWA-std,2,0.09090909090909091
4693,NW-flex,2,1.0
4693,BWA-no-clip,3,0.7272727272727273
4693,BWA-std,3,0.18181818181818182
4693,NW-flex,3,1.0
4693,BWA-no-clip,4,0.7272727272727273
4693,BWA-std,4,0.09090909090909091
4693,NW-flex,4,1.0
4693,BWA-no-clip,5,0.7272727272727273
4693,BWA-std,5,0.2727272727272727
4693,NW-flex,5,1.0
4693,BWA-no-clip,6,0.9090909090909091
4693,BWA-std,6,0.36363636363636365
4693,NW-flex,6,1.0
4693,BWA-no-clip,7,1.0
4693,BWA-std,7,0.2727272727272727
4693,NW-flex,7,1.0
4693,BWA-no-clip,8,1.0
4693,BWA-std,8,0.45454545454545453
4693,NW-flex,8,1.0
4693,BWA-no-clip,9,1.0
4693,BWA-std,9,0.45454545454545453
4693,NW-flex,9,1.0
4693,BWA-no-clip,10,1.0
4693,BWA-std,10,0.45454545454545453
4693,NW-flex,10,1.0
4694,BWA-no-clip,1,0.09090909090909091
4694,BWA-std,1,0.09090909090909091
4694,NW-flex,1,1.0
4694,BWA-no-clip,2,0.09090909090909091
4694,BWA-std,2,0.09090909090909091
4694,NW-flex,2,1.0
4694,BWA-no-clip,3,0.45454545454545453
4694,BWA-std,3,0.09090909090909091
4694,NW-flex,3,1.0
4694,BWA-no-clip,4,0.5454545454545454
4694,BWA-std,4,0.09090909090909091
4694,NW-flex,4,1.0
4694,BWA-no-clip,5,0.5454545454545454
4694,BWA-std,5,0.18181818181818182
4694,NW-flex,5,1.0
4694,BWA-no-clip,6,0.8181818181818182
4694,BWA-std,6,0.36363636363636365
4694,NW-flex,6,1.0
4694,BWA-no-clip,7,0.9090909090909091
4694,BWA-std,7,0.2727272727272727
4694,NW-flex,7,1.0
4694,BWA-no-clip,8,0.9090909090909091
4694,BWA-std,8,0.45454545454545453
4694,NW-flex,8,1.0
4694,BWA-no-clip,9,0.9090909090909091
4694,BWA-std,9,0.45454545454545453
4694,NW-flex,9,1.0
4694,BWA-no-clip,10,1.0
4694,BWA-std,10,0.45454545454545453
4694,NW-flex,10,1.0
4695,BWA-no-clip,1,0.5454545454545454
4695,BWA-std,1,0.09090909090909091
4695,NW-flex,1,1.0
4695,BWA-no-clip,2,0.5454545454545454
4695,BWA-std,2,0.09090909090909091
4695,NW-flex,2,1.0
4695,BWA-no-clip,3,0.7272727272727273
4695,BWA-std,3,0.18181818181818182
4695,NW-flex,3,1.0
4695,BWA-no-clip,4,0.8181818181818182
4695,BWA-std,4,0.09090909090909091
4695,NW-flex,4,1.0
4695,BWA-no-clip,5,0.7272727272727273
4695,BWA-std,5,0.2727272727272727
4695,NW-flex,5,1.0
4695,BWA-no-clip,6,0.9090909090909091
4695,BWA-std,6,0.36363636363636365
4695,NW-flex,6,1.0
4695,BWA-no-clip,7,0.9090909090909091
4695,BWA-std,7,0.2727272727272727
4695,NW-flex,7,1.0
4695,BWA-no-clip,8,1.0
4695,BWA-std,8,0.45454545454545453
4695,NW-flex,8,1.0
4695,BWA-no-clip,9,1.0
4695,BWA-std,9,0.45454545454545453
4695,NW-flex,9,1.0
4695,BWA-no-clip,10,1.0
4695,BWA-std,10,0.45454545454545453
4695,NW-flex,10,1.0
4696,BWA-no-clip,1,0.18181818181818182
4696,BWA-std,1,0.09090909090909091
4696,NW-flex,1,1.0
4696,BWA-no-clip,2,0.18181818181818182
4696,BWA-std,2,0.09090909090909091
4696,NW-flex,2,1.0
4696,BWA-no-clip,3,0.7272727272727273
4696,BWA-std,3,0.18181818181818182
4696,NW-flex,3,1.0
4696,BWA-no-clip,4,0.7272727272727273
4696,BWA-std,4,0.09090909090909091
4696,NW-flex,4,1.0
4696,BWA-no-clip,5,0.7272727272727273
4696,BWA-std,5,0.2727272727272727
4696,NW-flex,5,1.0
4696,BWA-no-clip,6,0.7272727272727273
4696,BWA-std,6,0.36363636363636365
4696,NW-flex,6,1.0
4696,BWA-no-clip,7,0.7272727272727273
4696,BWA-std,7,0.2727272727272727
4696,NW-flex,7,1.0
4696,BWA-no-clip,8,0.9090909090909091
4696,BWA-std,8,0.45454545454545453
4696,NW-flex,8,1.0
4696,BWA-no-clip,9,1.0
4696,BWA-std,9,0.45454545454545453
4696,NW-flex,9,1.0
4696,BWA-no-clip,10,1.0
4696,BWA-std,10,0.45454545454545453
4696,NW-flex,10,1.0
4697,BWA-no-clip,1,0.2727272727272727
4697,BWA-std,1,0.09090909090909091
4697,NW-flex,1,1.0
4697,BWA-no-clip,2,0.36363636363636365
4697,BWA-std,2,0.09090909090909091
4697,NW-flex,2,1.0
4697,BWA-no-clip,3,0.36363636363636365
4697,BWA-std,3,0.09090909090909091
4697,NW-flex,3,1.0
4697,BWA-no-clip,4,0.36363636363636365
4697,BWA-std,4,0.09090909090909091
4697,NW-flex,4,1.0
4697,BWA-no-clip,5,0.5454545454545454
4697,BWA-std,5,0.2727272727272727
4697,NW-flex,5,1.0
4697,BWA-no-clip,6,0.5454545454545454
4697,BWA-std,6,0.36363636363636365
4697,NW-flex,6,1.0
4697,BWA-no-clip,7,0.8181818181818182
4697,BWA-std,7,0.2727272727272727
4697,NW-flex,7,1.0
4697,BWA-no-clip,8,0.9090909090909091
4697,BWA-std,8,0.45454545454545453
4697,NW-flex,8,1.0
4697,BWA-no-clip,9,0.9090909090909091
4697,BWA-std,9,0.45454545454545453
4697,NW-flex,9,1.0
4697,BWA-no-clip,10,0.9090909090909091
4697,BWA-std,10,0.45454545454545453
4697,NW-flex,10,1.0
4698,BWA-no-clip,1,0.5454545454545454
4698,BWA-std,1,0.09090909090909091
4698,NW-flex,1,1.0
4698,BWA-no-clip,2,0.6363636363636364
4698,BWA-std,2,0.09090909090909091
4698,NW-flex,2,1.0
4698,BWA-no-clip,3,0.8181818181818182
4698,BWA-std,3,0.18181818181818182
4698,NW-flex,3,1.0
4698,BWA-no-clip,4,0.8181818181818182
4698,BWA-std,4,0.09090909090909091
4698,NW-flex,4,1.0
4698,BWA-no-clip,5,0.7272727272727273
4698,BWA-std,5,0.2727272727272727
4698,NW-flex,5,1.0
4698,BWA-no-clip,6,0.9090909090909091
4698,BWA-std,6,0.36363636363636365
4698,NW-flex,6,1.0
4698,BWA-no-clip,7,1.0
4698,BWA-std,7,0.2727272727272727
4698,NW-flex,7,1.0
4698,BWA-no-clip,8,1.0
4698,BWA-std,8,0.45454545454545453
4698,NW-flex,8,1.0
4698,BWA-no-clip,9,1.0
4698,BWA-std,9,0.45454545454545453
4698,NW-flex,9,1.0
4698,BWA-no-clip,10,1.0
4698,BWA-std,10,0.45454545454545453
4698,NW-flex,10,1.0
4699,BWA-no-clip,1,0.5454545454545454
4699,BWA-std,1,0.09090909090909091
4699,NW-flex,1,1.0
4699,BWA-no-clip,2,0.5454545454545454
4699,BWA-std,2,0.09090909090909091
4699,NW-flex,2,1.0
4699,BWA-no-clip,3,0.7272727272727273
4699,BWA-std,3,0.18181818181818182
4699,NW-flex,3,1.0
4699,BWA-no-clip,4,0.7272727272727273
4699,BWA-std,4,0.09090909090909091
4699,NW-flex,4,1.0
4699,BWA-no-clip,5,0.8181818181818182
4699,BWA-std,5,0.2727272727272727
4699,NW-flex,5,1.0
4699,BWA-no-clip,6,1.0
4699,BWA-std,6,0.36363636363636365
4699,NW-flex,6,1.0
4699,BWA-no-clip,7,1.0
4699,BWA-std,7,0.2727272727272727
4699,NW-flex,7,1.0
4699,BWA-no-clip,8,0.9090909090909091
4699,BWA-std,8,0.45454545454545453
4699,NW-flex,8,1.0
4699,BWA-no-clip,9,1.0
4699,BWA-std,9,0.45454545454545453
4699,NW-flex,9,1.0
4699,BWA-no-clip,10,1.0
4699,BWA-std,10,0.45454545454545453
4699,NW-flex,10,1.0
4700,BWA-no-clip,1,0.5454545454545454
4700,BWA-std,1,0.09090909090909091
4700,NW-flex,1,1.0
4700,BWA-no-clip,2,0.6363636363636364
4700,BWA-std,2,0.09090909090909091
4700,NW-flex,2,1.0
4700,BWA-no-clip,3,0.7272727272727273
4700,BWA-std,3,0.18181818181818182
4700,NW-flex,3,1.0
4700,BWA-no-clip,4,0.8181818181818182
4700,BWA-std,4,0.09090909090909091
4700,NW-flex,4,1.0
4700,BWA-no-clip,5,0.7272727272727273
4700,BWA-std,5,0.2727272727272727
4700,NW-flex,5,1.0
4700,BWA-no-clip,6,0.8181818181818182
4700,BWA-std,6,0.36363636363636365
4700,NW-flex,6,1.0
4700,BWA-no-clip,7,1.0
4700,BWA-std,7,0.2727272727272727
4700,NW-flex,7,1.0
4700,BWA-no-clip,8,0.9090909090909091
4700,BWA-std,8,0.45454545454545453
4700,NW-flex,8,1.0
4700,BWA-no-clip,9,1.0
4700,BWA-std,9,0.45454545454545453
4700,NW-flex,9,1.0
4700,BWA-no-clip,10,1.0
4700,BWA-std,10,0.45454545454545453
4700,NW-flex,10,1.0
4701,BWA-no-clip,1,0.5454545454545454
4701,BWA-std,1,0.09090909090909091
4701,NW-flex,1,1.0
4701,BWA-no-clip,2,0.5454545454545454
4701,BWA-std,2,0.09090909090909091
4701,NW-flex,2,1.0
4701,BWA-no-clip,3,0.6363636363636364
4701,BWA-std,3,0.18181818181818182
4701,NW-flex,3,1.0
4701,BWA-no-clip,4,0.8181818181818182
4701,BWA-std,4,0.09090909090909091
4701,NW-flex,4,1.0
4701,BWA-no-clip,5,0.8181818181818182
4701,BWA-std,5,0.2727272727272727
4701,NW-flex,5,1.0
4701,BWA-no-clip,6,0.8181818181818182
4701,BWA-std,6,0.36363636363636365
4701,NW-flex,6,1.0
4701,BWA-no-clip,7,1.0
4701,BWA-std,7,0.2727272727272727
4701,NW-flex,7,1.0
4701,BWA-no-clip,8,1.0
4701,BWA-std,8,0.45454545454545453
4701,NW-flex,8,1.0
4701,BWA-no-clip,9,1.0
4701,BWA-std,9,0.45454545454545453
4701,NW-flex,9,1.0
4701,BWA-no-clip,10,1.0
4701,BWA-std,10,0.45454545454545453
4701,NW-flex,10,1.0
4702,BWA-no-clip,1,0.09090909090909091
4702,BWA-std,1,0.09090909090909091
4702,NW-flex,1,1.0
4702,BWA-no-clip,2,0.09090909090909091
4702,BWA-std,2,0.09090909090909091
4702,NW-flex,2,1.0
4702,BWA-no-clip,3,0.09090909090909091
4702,BWA-std,3,0.09090909090909091
4702,NW-flex,3,1.0
4702,BWA-no-clip,4,0.09090909090909091
4702,BWA-std,4,0.09090909090909091
4702,NW-flex,4,1.0
4702,BWA-no-clip,5,0.45454545454545453
4702,BWA-std,5,0.09090909090909091
4702,NW-flex,5,1.0
4702,BWA-no-clip,6,0.5454545454545454
4702,BWA-std,6,0.09090909090909091
4702,NW-flex,6,1.0
4702,BWA-no-clip,7,0.6363636363636364
4702,BWA-std,7,0.18181818181818182
4702,NW-flex,7,1.0
4702,BWA-no-clip,8,0.9090909090909091
4702,BWA-std,8,0.45454545454545453
4702,NW-flex,8,1.0
4702,BWA-no-clip,9,1.0
4702,BWA-std,9,0.45454545454545453
4702,NW-flex,9,1.0
4702,BWA-no-clip,10,1.0
4702,BWA-std,10,0.45454545454545453
4702,NW-flex,10,1.0
4703,BWA-no-clip,1,0.5454545454545454
4703,BWA-std,1,0.09090909090909091
4703,NW-flex,1,1.0
4703,BWA-no-clip,2,0.5454545454545454
4703,BWA-std,2,0.09090909090909091
4703,NW-flex,2,1.0
4703,BWA-no-clip,3,0.6363636363636364
4703,BWA-std,3,0.18181818181818182
4703,NW-flex,3,1.0
4703,BWA-no-clip,4,0.8181818181818182
4703,BWA-std,4,0.09090909090909091
4703,NW-flex,4,1.0
4703,BWA-no-clip,5,0.8181818181818182
4703,BWA-std,5,0.2727272727272727
4703,NW-flex,5,1.0
4703,BWA-no-clip,6,0.9090909090909091
4703,BWA-std,6,0.36363636363636365
4703,NW-flex,6,1.0
4703,BWA-no-clip,7,1.0
4703,BWA-std,7,0.2727272727272727
4703,NW-flex,7,1.0
4703,BWA-no-clip,8,1.0
